X,Y,Curve,Radius
720160.8382,3002714.283,0,6.25
720151.789,3002710.831,0,5.882352941
720142.4351,3002707.289,0,6.25
720133.1224,3002703.765,0,7.692307692
720123.6603,3002700.169,0,12.5
720114.3119,3002696.476,0,14.28571429
720104.8021,3002692.715,0,5.882352941
720095.3069,3002688.969,0,3.703703704
720086.0175,3002685.477,0,5.555555556
720076.5634,3002681.928,0,5.555555556
720067.2141,3002678.403,0,1.612903226
720057.8327,3002674.671,1,1.219512195
720048.5754,3002670.984,0,1.612903226
720039.2907,3002667.279,0,4.545454545
720029.8878,3002663.471,0,6.25
720020.6188,3002659.717,0,3.125
720011.2048,3002655.923,0,3.333333333
720002.0827,3002652.327,0,4.347826087
719992.8947,3002648.705,0,5.882352941
719983.7116,3002645.084,0,8.333333333
719974.5955,3002641.491,0,16.66666667
719965.3444,3002637.845,0,100
719956.2757,3002634.26,0,25
719947.0736,3002630.595,0,8.333333333
719937.9216,3002626.95,0,5.263157895
719928.7797,3002623.355,0,4.347826087
719919.4331,3002619.785,0,4
719910.2588,3002616.281,0,4
719900.9607,3002612.764,0,4.347826087
719891.7365,3002609.339,0,5.882352941
719882.5161,3002605.917,0,16.66666667
719873.2651,3002602.488,0,20
719864.2308,3002599.147,0,7.692307692
719855.0446,3002595.751,0,5.882352941
719845.923,3002592.297,0,6.666666667
719836.6807,3002588.656,0,11.11111111
719827.401,3002584.998,0,100
719818.2413,3002581.453,0,9.090909091
719808.8901,3002577.965,0,5.263157895
719799.7124,3002574.542,0,4.545454545
719790.4381,3002571.029,0,4.545454545
719781.0537,3002567.344,0,5.263157895
719771.7353,3002563.683,0,5.882352941
719762.2798,3002559.984,0,6.25
719752.8245,3002556.329,0,6.666666667
719743.2873,3002552.643,0,9.090909091
719733.8464,3002549.014,0,20
719724.5344,3002545.557,0,50
719715.0804,3002542.049,0,12.5
719705.8067,3002538.607,0,10
719696.4763,3002535.121,0,11.11111111
719687.2346,3002531.667,0,16.66666667
719678.0343,3002528.229,0,100
719668.7146,3002524.696,0,12.5
719659.4926,3002521.192,0,6.25
719650.112,3002517.627,0,4.761904762
719640.9397,3002514.169,0,4.545454545
719631.7388,3002510.709,0,4.761904762
719622.4323,3002507.211,0,5
719613.2048,3002503.792,0,5.882352941
719603.7954,3002500.342,0,9.090909091
719594.4845,3002496.927,0,33.33333333
719585.1671,3002493.546,0,14.28571429
719575.8876,3002490.207,0,6.25
719566.6406,3002486.88,0,4.545454545
719557.2014,3002483.318,0,4.545454545
719547.8565,3002479.635,0,5.882352941
719538.3698,3002475.897,0,12.5
719529.0181,3002472.264,0,25
719519.8537,3002468.751,0,6.666666667
719510.4844,3002465.161,0,4.545454545
719501.3373,3002461.736,0,4.166666667
719492.127,3002458.351,0,4.166666667
719482.9561,3002454.979,0,4.166666667
719473.6523,3002451.555,0,4.545454545
719464.1317,3002448.051,0,7.142857143
719454.7136,3002444.584,0,100
719445.2953,3002441.182,0,5.263157895
719436.0225,3002437.851,0,3.846153846
719426.7507,3002434.521,0,7.142857143
719417.5126,3002431.024,0,7.692307692
719408.4314,3002427.571,0,2.857142857
719399.2132,3002424.07,0,2.857142857
719389.7646,3002420.586,0,7.142857143
719380.311,3002417.1,0,9.090909091
719370.892,3002413.627,0,3.846153846
719361.6359,3002410.191,0,3.703703704
719352.2763,3002406.717,0,5.263157895
719343.0952,3002403.308,0,25
719333.7359,3002399.817,0,7.142857143
719324.4377,3002396.35,0,3.703703704
719315.2723,3002392.945,0,3.333333333
719305.8661,3002389.583,0,4.166666667
719296.6639,3002386.294,0,7.142857143
719287.3514,3002382.967,0,20
719278.176,3002379.677,0,100
719269.0312,3002376.398,0,50
719259.7937,3002373.084,0,100
719250.6698,3002369.688,0,25
719241.4139,3002366.235,0,14.28571429
719232.2665,3002362.823,0,11.11111111
719223.0966,3002359.443,0,12.5
719213.8666,3002356.047,0,14.28571429
719204.7626,3002352.698,0,20
719195.3827,3002349.307,0,25
719186.1078,3002345.976,0,20
719176.7738,3002342.623,0,20
719167.4422,3002339.247,0,25
719158.2084,3002335.893,0,100
719148.8484,3002332.495,0,25
719139.6029,3002329.13,0,12.5
719130.2323,3002325.714,0,11.11111111
719120.8636,3002322.299,0,12.5
719111.5989,3002318.843,0,14.28571429
719102.1989,3002315.237,0,20
719092.9309,3002311.681,0,100
719083.5585,3002308.082,0,10
719074.3016,3002304.519,0,4.761904762
719065.0702,3002300.966,0,4
719055.6912,3002297.408,0,5.263157895
719046.447,3002294.019,0,14.28571429
719037.0669,3002290.579,0,20
719027.7698,3002287.154,0,12.5
719018.4944,3002283.682,0,33.33333333
719009.1598,3002280.188,0,14.28571429
718999.9393,3002276.749,0,5.263157895
718990.4685,3002273.277,0,3.571428571
718981.1307,3002269.853,0,3.448275862
718971.7741,3002266.424,0,4.761904762
718962.5031,3002263.039,0,16.66666667
718953.3099,3002259.682,0,11.11111111
718943.9521,3002256.264,0,5.882352941
718934.8083,3002252.915,0,6.25
718925.5128,3002249.512,0,10
718916.2104,3002246.102,0,25
718906.945,3002242.624,0,20
718897.4952,3002239.077,0,9.090909091
718888.1784,3002235.583,0,5.263157895
718878.8275,3002232.113,0,5.263157895
718869.5417,3002228.666,0,10
718860.2372,3002225.205,0,25
718850.8048,3002221.629,0,6.25
718841.4867,3002218.095,0,4.347826087
718832.0256,3002214.518,0,4.545454545
718822.598,3002211.005,0,6.666666667
718813.1714,3002207.493,0,20
718803.773,3002203.963,0,50
718794.6884,3002200.458,0,100
718785.4846,3002196.907,0,14.28571429
718776.399,3002193.405,0,7.142857143
718767.2404,3002189.883,0,6.666666667
718758.0817,3002186.363,0,10
718748.9729,3002182.881,0,14.28571429
718739.5982,3002179.35,0,14.28571429
718730.3781,3002175.878,0,9.090909091
718721.0565,3002172.377,0,9.090909091
718711.7175,3002168.896,0,20
718702.487,3002165.454,0,14.28571429
718693.1132,3002161.929,0,6.25
718683.9447,3002158.402,0,5.555555556
718674.6836,3002154.838,0,9.090909091
718665.4679,3002151.284,0,50
718656.2261,3002147.692,0,6.25
718646.8799,3002144.058,0,3.571428571
718637.7162,3002140.538,0,3.125
718628.5933,3002137.235,0,4.347826087
718619.5542,3002133.962,0,20
718610.5103,3002130.68,0,6.666666667
718601.1572,3002127.214,0,4
718591.9282,3002123.795,0,5
718582.5495,3002120.316,0,20
718573.3096,3002116.785,0,10
718564.0283,3002113.237,0,5.882352941
718554.7421,3002109.69,0,6.666666667
718545.4823,3002106.215,0,16.66666667
718536.0816,3002102.693,0,25
718526.8286,3002099.227,0,11.11111111
718517.4771,3002095.723,0,14.28571429
718508.1315,3002092.222,0,33.33333333
718498.84,3002088.743,0,6.666666667
718489.4284,3002085.271,0,4.761904762
718480.1564,3002081.872,0,5.263157895
718470.7395,3002078.42,0,11.11111111
718461.4115,3002074.992,0,100
718452.1091,3002071.57,0,11.11111111
718442.6756,3002068.1,0,9.090909091
718433.4544,3002064.633,0,10
718424.156,3002061.092,0,16.66666667
718414.9631,3002057.592,0,100
718405.7119,3002054.078,0,20
718396.3542,3002050.527,0,12.5
718387.0813,3002047.009,0,12.5
718377.6807,3002043.471,0,16.66666667
718368.4118,3002040.004,0,33.33333333
718359.1104,3002036.525,0,100
718349.81,3002033.04,0,100
718340.5866,3002029.578,0,50
718331.2144,3002026.061,0,33.33333333
718321.9052,3002022.63,0,14.28571429
718312.4483,3002019.191,0,7.142857143
718302.9993,3002015.756,0,4.761904762
718293.573,3002012.328,0,3.846153846
718283.9978,3002008.846,0,4
718274.4996,3002005.39,0,5.555555556
718265.0166,3002001.743,0,12.5
718255.6737,3001998.024,0,33.33333333
718246.3643,3001994.319,0,9.090909091
718236.9529,3001990.598,0,8.333333333
718227.6901,3001986.949,0,33.33333333
718218.2903,3001983.249,0,11.11111111
718208.9986,3001979.721,0,5.555555556
718199.7317,3001976.247,0,5.882352941
718190.389,3001972.746,0,25
718181.1132,3001969.327,0,10
718171.6932,3001965.87,0,5.263157895
718162.4527,3001962.474,0,5.555555556
718153.2614,3001958.988,0,9.090909091
718144.0892,3001955.487,0,20
718135.048,3001952.035,0,100
718125.7023,3001948.475,0,100
718116.4796,3001944.965,0,25
718107.1988,3001941.436,0,14.28571429
718097.9888,3001938.049,0,10
718088.8385,3001934.711,0,7.692307692
718079.5847,3001931.336,0,6.666666667
718070.4566,3001928.034,0,6.25
718061.2435,3001924.709,0,5.882352941
718052.0936,3001921.406,0,5.882352941
718042.836,3001918.019,0,6.666666667
718033.4004,3001914.546,0,10
718024.0722,3001911.114,0,25
718014.678,3001907.714,0,50
718005.3808,3001904.382,0,20
717996.0313,3001901.031,0,20
717986.6866,3001897.632,0,16.66666667
717977.4942,3001894.259,0,11.11111111
717968.1304,3001890.822,0,9.090909091
717958.938,3001887.393,0,16.66666667
717949.7667,3001883.944,0,50
717940.5561,3001880.478,0,12.5
717931.3411,3001877.036,0,12.5
717921.9465,3001873.539,0,25
717912.6762,3001870.086,0,50
717903.4265,3001866.581,0,20
717894.202,3001863.061,0,7.692307692
717885.0463,3001859.571,0,5
717875.7084,3001856.123,0,4.347826087
717866.4694,3001852.747,0,5.263157895
717857.1466,3001849.337,0,14.28571429
717847.9173,3001845.862,0,16.66666667
717838.7267,3001842.379,0,7.142857143
717829.4189,3001838.855,0,7.692307692
717820.1938,3001835.421,0,20
717810.8945,3001831.971,0,16.66666667
717801.7048,3001828.557,0,6.666666667
717792.492,3001825.042,0,4.761904762
717783.2193,3001821.488,0,4.347826087
717774.0737,3001817.989,0,4.166666667
717764.7256,3001814.553,0,4
717755.4568,3001811.172,0,4.166666667
717746.1723,3001807.785,0,5.555555556
717736.8395,3001804.381,0,10
717727.6043,3001801.013,0,100
717718.2469,3001797.598,0,16.66666667
717708.9645,3001794.202,0,10
717699.5866,3001790.767,0,6.25
717690.2235,3001787.335,0,4.545454545
717680.9647,3001783.897,0,3.703703704
717671.6124,3001780.412,0,4
717662.3903,3001776.971,0,7.142857143
717653.1433,3001773.423,0,25
717643.9314,3001769.856,0,4.166666667
717634.7646,3001766.309,0,2.777777778
717625.4228,3001762.792,0,2.631578947
717616.1859,3001759.349,0,3.571428571
717606.8573,3001755.872,0,7.142857143
717597.5956,3001752.421,0,100
717588.3517,3001748.976,0,25
717578.9945,3001745.488,0,33.33333333
717569.7457,3001742.041,0,100
717560.3678,3001738.547,0,20
717551.0795,3001735.086,0,12.5
717541.7796,3001731.671,0,12.5
717532.4486,3001728.267,0,14.28571429
717523.2379,3001724.908,0,20
717513.8593,3001721.453,0,33.33333333
717504.5943,3001718.022,0,33.33333333
717495.2751,3001714.572,0,20
717485.9955,3001711.122,0,11.11111111
717476.8156,3001707.701,0,9.090909091
717467.5303,3001704.241,0,16.66666667
717458.3421,3001700.838,0,50
717449.0316,3001697.402,0,11.11111111
717439.7693,3001693.985,0,12.5
717430.5193,3001690.546,0,100
717421.1159,3001687.025,0,25
717411.8407,3001683.554,0,16.66666667
717402.4905,3001680.054,0,14.28571429
717393.2439,3001676.593,0,12.5
717384.0041,3001673.134,0,12.5
717374.657,3001669.63,0,12.5
717365.4223,3001666.16,0,14.28571429
717356.0281,3001662.631,0,14.28571429
717346.7427,3001659.172,0,16.66666667
717337.4462,3001655.775,0,25
717328.1133,3001652.366,0,100
717318.8684,3001648.975,0,20
717309.4931,3001645.49,0,12.5
717300.2371,3001642.048,0,12.5
717290.929,3001638.582,0,33.33333333
717281.6431,3001635.093,0,20
717272.4301,3001631.632,0,9.090909091
717263.1274,3001628.137,0,7.692307692
717253.8531,3001624.664,0,8.333333333
717244.4931,3001621.158,0,11.11111111
717235.1587,3001617.659,0,16.66666667
717225.8973,3001614.129,0,25
717216.5129,3001610.542,0,50
717207.219,3001606.995,0,100
717197.9017,3001603.539,0,100
717188.6144,3001600.125,0,100
717179.3213,3001596.705,0,100
717170.0187,3001593.205,0,100
717160.8574,3001589.73,0,20
717151.5719,3001586.212,0,10
717142.2923,3001582.817,0,7.142857143
717132.9761,3001579.464,0,6.25
717123.5999,3001576.09,0,5.882352941
717114.4018,3001572.734,0,6.666666667
717105.1332,3001569.329,0,12.5
717095.9877,3001565.969,0,50
717086.7191,3001562.562,0,50
717077.4249,3001559.144,0,100
717068.2076,3001555.755,0,100
717058.9265,3001552.324,0,100
717049.8073,3001548.938,0,100
717040.5974,3001545.517,0,33.33333333
717031.3556,3001542.167,0,12.5
717022.1032,3001538.91,0,7.692307692
717012.7009,3001535.601,0,8.333333333
717003.4137,3001532.239,0,16.66666667
716994.0608,3001528.715,0,100
716984.7749,3001525.217,0,12.5
716975.5255,3001521.727,0,7.142857143
716966.2132,3001518.208,0,6.25
716957.0162,3001514.731,0,9.090909091
716947.7109,3001511.206,0,100
716938.4709,3001507.689,0,7.142857143
716929.2546,3001504.18,0,5
716919.9975,3001500.675,0,5.555555556
716910.7295,3001497.229,0,7.692307692
716901.363,3001493.746,0,10
716892.1156,3001490.311,0,11.11111111
716882.8521,3001486.892,0,12.5
716873.5688,3001483.465,0,12.5
716864.3626,3001480.058,0,12.5
716854.9893,3001476.506,0,12.5
716845.6979,3001472.979,0,16.66666667
716836.3098,3001469.424,0,50
716826.9918,3001465.996,0,20
716817.7653,3001462.615,0,10
716808.4047,3001459.186,0,8.333333333
716799.0951,3001455.792,0,11.11111111
716789.6809,3001452.365,0,25
716780.2983,3001448.942,0,33.33333333
716771.0897,3001445.446,0,10
716761.8148,3001441.879,0,6.666666667
716752.6265,3001438.349,0,5.882352941
716743.3012,3001434.827,0,7.142857143
716734.0169,3001431.344,0,12.5
716724.6971,3001427.851,0,100
716715.3178,3001424.407,0,20
716706.015,3001421.018,0,16.66666667
716696.5744,3001417.567,0,100
716687.359,3001414.003,0,8.333333333
716678.1308,3001410.369,0,4.347826087
716668.9074,3001406.746,0,3.703703704
716659.7109,3001403.29,0,4.761904762
716650.3904,3001399.834,0,8.333333333
716641.1742,3001396.419,0,14.28571429
716631.8005,3001393,0,16.66666667
716622.4373,3001389.6,0,14.28571429
716613.1422,3001386.225,0,14.28571429
716603.7285,3001382.817,0,16.66666667
716594.445,3001379.457,0,33.33333333
716585.0836,3001376.066,0,50
716575.7811,3001372.66,0,12.5
716566.5249,3001369.263,0,6.666666667
716557.1959,3001365.836,0,5.882352941
716547.9225,3001362.409,0,9.090909091
716538.5407,3001358.937,0,100
716529.2594,3001355.504,0,9.090909091
716519.9382,3001352.082,0,7.142857143
716510.5716,3001348.649,0,12.5
716501.3321,3001345.261,0,100
716491.9989,3001341.788,0,25
716482.7695,3001338.334,0,50
716473.4879,3001334.861,0,25
716464.1491,3001331.365,0,9.090909091
716454.8734,3001327.893,0,6.25
716445.513,3001324.387,0,5.882352941
716436.2377,3001320.949,0,7.142857143
716426.8575,3001317.495,0,12.5
716417.499,3001314.051,0,33.33333333
716408.2448,3001310.65,0,100
716398.9038,3001307.226,0,100
716389.6653,3001303.838,0,100
716380.3199,3001300.432,0,33.33333333
716370.9996,3001297.072,0,20
716361.6792,3001293.713,0,20
716352.2531,3001290.335,0,25
716342.9777,3001287.067,0,50
716333.5693,3001283.751,0,50
716324.206,3001280.409,0,16.66666667
716314.8953,3001276.889,0,14.28571429
716305.5276,3001273.347,0,16.66666667
716296.2574,3001269.834,0,50
716286.9382,3001266.238,0,33.33333333
716277.6859,3001262.668,0,12.5
716268.3379,3001259.068,0,10
716259.0304,3001255.538,0,8.333333333
716249.7849,3001252.033,0,6.25
716240.4426,3001248.506,0,5.263157895
716231.2116,3001245.139,0,5.555555556
716221.9046,3001241.747,0,7.692307692
716212.5928,3001238.35,0,25
716203.3605,3001234.939,0,25
716193.9992,3001231.479,0,16.66666667
716184.7405,3001228.048,0,33.33333333
716175.4447,3001224.528,0,50
716166.1587,3001221.008,0,12.5
716156.8953,3001217.506,0,9.090909091
716147.4506,3001213.99,0,8.333333333
716138.1498,3001210.526,0,10
716128.7435,3001207.027,0,25
716119.4907,3001203.596,0,100
716110.2734,3001200.177,0,33.33333333
716100.9679,3001196.699,0,100
716091.7463,3001193.13,0,14.28571429
716082.4813,3001189.544,0,9.090909091
716073.3243,3001186.018,0,10
716063.9903,3001182.525,0,25
716054.6533,3001179.031,0,100
716045.4522,3001175.59,0,20
716036.0647,3001172.087,0,7.692307692
716026.7739,3001168.62,0,5.263157895
716017.4258,3001165.135,0,6.25
716008.1059,3001161.679,0,14.28571429
715998.8452,3001158.247,0,50
715989.4573,3001154.766,0,14.28571429
715980.2021,3001151.299,0,12.5
715970.8456,3001147.785,0,12.5
715961.5068,3001144.277,0,20
715952.2706,3001140.8,0,100
715942.9191,3001137.279,0,20
715933.669,3001133.802,0,7.692307692
715924.252,3001130.454,0,4.761904762
715914.8997,3001127.211,0,3.846153846
715905.5543,3001123.965,0,4
715896.1428,3001120.528,0,7.142857143
715886.8511,3001117.052,0,100
715877.4588,3001113.537,0,8.333333333
715868.1944,3001110.026,0,6.666666667
715858.9304,3001106.488,0,11.11111111
715849.6201,3001102.933,0,100
715840.3873,3001099.431,0,11.11111111
715831.0182,3001095.892,0,7.692307692
715821.6501,3001092.356,0,7.692307692
715812.2855,3001088.789,0,9.090909091
715802.9714,3001085.223,0,10
715793.739,3001081.691,0,8.333333333
715784.3547,3001078.174,0,7.142857143
715775.0456,3001074.722,0,7.692307692
715765.7059,3001071.258,0,12.5
715756.4019,3001067.798,0,33.33333333
715747.1629,3001064.359,0,100
715737.8343,3001060.885,0,100
715728.585,3001057.414,0,100
715719.2088,3001053.884,0,100
715709.9409,3001050.397,0,100
715700.6971,3001046.95,0,100
715691.3693,3001043.487,0,100
715682.1706,3001040.073,0,100
715672.7969,3001036.623,0,50
715663.4732,3001033.208,0,25
715654.1338,3001029.786,0,20
715644.7832,3001026.431,0,14.28571429
715635.5079,3001023.146,0,14.28571429
715626.0886,3001019.808,0,14.28571429
715616.8949,3001016.614,0,16.66666667
715607.7399,3001013.479,0,20
715598.5731,3001010.339,0,25
715589.4543,3001007.175,0,33.33333333
715580.202,3001003.931,0,100
715571.0552,3001000.723,0,25
715561.7925,3000997.447,0,20
715552.5243,3000994.146,0,100
715543.3163,3000990.865,0,7.692307692
715534.0295,3000987.551,0,3.846153846
715524.8275,3000984.262,0,3.225806452
715515.4875,3000980.923,0,4.166666667
715506.2354,3000977.61,0,10
715497.0149,3000974.303,0,33.33333333
715487.7273,3000970.972,0,10
715478.4994,3000967.632,0,7.692307692
715469.1477,3000964.226,0,8.333333333
715459.8453,3000960.838,0,14.28571429
715450.5451,3000957.435,0,33.33333333
715441.2312,3000954.017,0,6.25
715432.0061,3000950.631,0,4
715422.7145,3000947.303,0,4.166666667
715413.5245,3000944.067,0,7.142857143
715404.3039,3000940.819,0,50
715395.0156,3000937.532,0,16.66666667
715385.7855,3000934.256,0,16.66666667
715376.4402,3000930.938,0,100
715367.1969,3000927.628,0,16.66666667
715357.9016,3000924.28,0,14.28571429
715348.6004,3000920.93,0,25
715339.3819,3000917.561,0,100
715330.0516,3000914.116,0,50
715320.811,3000910.704,0,50
715311.4392,3000907.251,0,11.11111111
715302.1048,3000903.817,0,7.142857143
715292.7871,3000900.388,0,6.666666667
715283.4263,3000896.987,0,10
715274.1913,3000893.652,0,33.33333333
715264.8311,3000890.272,0,50
715255.5167,3000886.881,0,25
715246.2015,3000883.479,0,50
715236.837,3000880.057,0,33.33333333
715227.5796,3000876.64,0,10
715218.2534,3000873.183,0,5.882352941
715209.0376,3000869.773,0,4.761904762
715199.6652,3000866.348,0,4.761904762
715190.2542,3000862.92,0,5.882352941
715180.9319,3000859.529,0,9.090909091
715171.518,3000856.154,0,20
715162.2261,3000852.833,0,100
715152.9038,3000849.495,0,20
715143.5678,3000846.092,0,12.5
715134.3009,3000842.703,0,12.5
715124.9256,3000839.275,0,16.66666667
715115.6526,3000835.894,0,100
715106.2732,3000832.475,0,25
715096.9598,3000829.078,0,16.66666667
715087.6714,3000825.671,0,16.66666667
715078.3249,3000822.239,0,33.33333333
715069.0809,3000818.848,0,50
715059.7268,3000815.453,0,25
715050.4357,3000812.088,0,12.5
715041.1653,3000808.728,0,10
715031.8394,3000805.304,0,10
715022.5917,3000801.893,0,14.28571429
715013.2257,3000798.441,0,33.33333333
715003.9276,3000795.022,0,100
714994.5909,3000791.591,0,100
714985.2287,3000788.149,0,100
714975.972,3000784.74,0,33.33333333
714966.5892,3000781.28,0,16.66666667
714957.3267,3000777.866,0,12.5
714947.9544,3000774.426,0,14.28571429
714938.593,3000770.997,0,33.33333333
714929.2995,3000767.593,0,33.33333333
714919.939,3000764.104,0,14.28571429
714910.7299,3000760.637,0,14.28571429
714901.4292,3000757.134,0,33.33333333
714892.1186,3000753.683,0,25
714882.7689,3000750.259,0,10
714873.3187,3000746.798,0,7.692307692
714864.0134,3000743.385,0,9.090909091
714854.655,3000739.946,0,14.28571429
714845.3459,3000736.524,0,100
714836.0753,3000733.113,0,50
714826.7812,3000729.686,0,25
714817.5728,3000726.292,0,20
714808.2462,3000722.848,0,25
714798.9621,3000719.411,0,100
714789.613,3000715.95,0,25
714780.2484,3000712.464,0,14.28571429
714771.0048,3000708.984,0,12.5
714761.6409,3000705.457,0,14.28571429
714752.3538,3000701.967,0,16.66666667
714742.9865,3000698.463,0,14.28571429
714733.638,3000694.967,0,11.11111111
714724.3592,3000691.509,0,9.090909091
714714.922,3000688.039,0,10
714705.6374,3000684.626,0,12.5
714696.2929,3000681.184,0,14.28571429
714687.011,3000677.736,0,16.66666667
714677.7724,3000674.302,0,20
714668.446,3000670.842,0,16.66666667
714659.1547,3000667.42,0,16.66666667
714649.7805,3000663.971,0,14.28571429
714640.4616,3000660.539,0,10
714631.1668,3000657.089,0,7.692307692
714621.8021,3000653.607,0,7.142857143
714612.5083,3000650.153,0,8.333333333
714603.1651,3000646.689,0,12.5
714593.8918,3000643.255,0,20
714584.5928,3000639.812,0,33.33333333
714575.2679,3000636.384,0,33.33333333
714566.0344,3000632.999,0,50
714556.6471,3000629.559,0,100
714547.3939,3000626.163,0,50
714538.1093,3000622.751,0,33.33333333
714528.7823,3000619.324,0,100
714519.5165,3000615.914,0,33.33333333
714510.1394,3000612.457,0,14.28571429
714500.851,3000609.033,0,10
714491.5016,3000605.581,0,10
714482.1976,3000602.139,0,11.11111111
714472.9183,3000598.707,0,14.28571429
714463.5681,3000595.243,0,20
714454.3234,3000591.812,0,25
714445.0117,3000588.357,0,25
714435.7098,3000584.909,0,25
714426.4117,3000581.471,0,20
714417.0624,3000578.012,0,20
714407.7938,3000574.584,0,50
714398.4386,3000571.124,0,33.33333333
714389.1592,3000567.692,0,14.28571429
714379.892,3000564.242,0,14.28571429
714370.5851,3000560.739,0,25
714361.4053,3000557.283,0,33.33333333
714352.108,3000553.796,0,10
714342.8259,3000550.347,0,6.25
714333.526,3000546.892,0,5.263157895
714324.2369,3000543.449,0,4.761904762
714315.0239,3000540.073,0,4.166666667
714305.7262,3000536.665,0,3.571428571
714296.5112,3000533.298,0,3.125
714287.0912,3000529.907,0,2.631578947
714277.6691,3000526.521,0,2.272727273
714268.2931,3000523.169,0,2
714258.8653,3000519.942,0,1.724137931
714249.5237,3000516.776,1,1.449275362
714240.0715,3000513.584,1,1.204819277
714230.6284,3000510.556,1,1.052631579
714221.2011,3000507.585,1,0.961538462
714211.6989,3000504.594,1,0.909090909
714202.2148,3000501.869,1,0.877192982
714192.5867,3000499.217,1,0.840336134
714183.0286,3000496.584,1,0.806451613
714173.3331,3000494.159,1,0.769230769
714163.5322,3000491.863,1,0.746268657
714153.8429,3000489.594,1,0.746268657
714144.0361,3000487.526,1,0.769230769
714134.3443,3000485.691,1,0.806451613
714124.6486,3000483.855,1,0.833333333
714114.9116,3000482.109,1,0.826446281
714105.1525,3000480.499,1,0.793650794
714095.2895,3000478.872,1,0.740740741
714085.5112,3000477.395,1,0.709219858
714075.5821,3000476.268,1,0.714285714
714065.6767,3000475.144,1,0.775193798
714055.8248,3000474.086,1,0.884955752
714045.8679,3000473.301,1,1.030927835
714036.0129,3000472.538,1,1.149425287
714026.0868,3000471.816,1,1.219512195
714016.2677,3000471.445,1,1.315789474
714006.4623,3000471.137,0,1.5625
713996.5095,3000470.811,0,2.272727273
713986.6446,3000470.333,0,4.761904762
713976.6567,3000469.801,0,33.33333333
713966.7153,3000469.275,0,50
713956.8303,3000468.927,0,16.66666667
713946.8361,3000468.645,0,5
713936.7854,3000468.361,0,3.571428571
713926.8493,3000468.103,0,3.448275862
713916.9735,3000467.856,0,4.166666667
713906.925,3000467.615,0,5.555555556
713897.0733,3000467.467,0,8.333333333
713887.1449,3000467.337,0,25
713876.9801,3000467.115,0,20
713867.0943,3000466.637,0,10
713856.7952,3000466.147,0,10
713846.9902,3000465.822,0,1.538461538
713836.4962,3000465.532,1,0.961538462
713826.2576,3000465.273,1,1.298701299
713815.7365,3000465.292,0,33.33333333
713805.6424,3000465.806,0,2.222222222
713795.5582,3000465.215,0,2
713785.2721,3000464.49,0,1.851851852
713775.268,3000463.86,1,1.149425287
713765.8095,3000463.514,1,0.943396226
713756.675,3000463.014,0,1.538461538
713747.0814,3000462.335,0,6.25
713737.4414,3000461.811,1,1.449275362
713727.7116,3000461.208,1,1.25
713718.4549,3000460.605,1,1.351351351
713708.7102,3000460.06,0,1.515151515
713698.8837,3000459.543,0,1.785714286
713688.8917,3000459.07,0,2.173913043
713678.8237,3000458.642,0,3.225806452
713668.853,3000458.203,0,7.692307692
713658.8144,3000457.731,0,33.33333333
713649.047,3000457.298,0,9.090909091
713639.1288,3000456.976,0,10
713629.4484,3000456.674,0,25
713619.6822,3000456.342,0,100
713609.8576,3000455.999,0,25
713600.1796,3000455.669,0,20
713590.2284,3000455.367,0,33.33333333
713580.4675,3000455.075,0,100
713570.7418,3000454.806,0,100
713560.8969,3000454.557,0,33.33333333
713551.2403,3000454.307,0,10
713541.3542,3000453.967,0,6.666666667
713531.5083,3000453.601,0,7.142857143
713521.6772,3000453.235,0,16.66666667
713511.7102,3000452.867,0,33.33333333
713501.9286,3000452.508,0,10
713492.0719,3000452.132,0,8.333333333
713482.1814,3000451.7,0,10
713472.3663,3000451.271,0,33.33333333
713462.567,3000450.842,0,25
713452.7211,3000450.419,0,11.11111111
713442.8265,3000449.992,0,9.090909091
713433.0588,3000449.579,0,11.11111111
713423.1745,3000449.191,0,16.66666667
713413.3011,3000448.805,0,25
713403.5003,3000448.404,0,16.66666667
713393.593,3000447.915,0,9.090909091
713383.7027,3000447.418,0,5.555555556
713373.6637,3000446.909,0,5.555555556
713363.6362,3000446.373,0,10
713353.7157,3000445.839,0,50
713343.7361,3000445.285,0,10
713333.7235,3000444.629,0,10
713323.6101,3000443.952,0,25
713313.609,3000443.32,0,100
713303.7968,3000443.008,0,25
713293.9864,3000442.768,0,25
713284.2634,3000442.518,0,25
713274.3735,3000442.056,0,33.33333333
713264.5173,3000441.532,0,25
713254.6453,3000441.007,0,20
713244.8358,3000440.482,0,20
713235.1561,3000439.962,0,20
713225.3585,3000439.436,0,25
713215.5946,3000438.915,0,20
713205.7335,3000438.389,0,14.28571429
713195.8843,3000437.865,0,11.11111111
713186.0638,3000437.342,0,11.11111111
713176.0848,3000436.812,0,11.11111111
713166.2197,3000436.289,0,12.5
713156.2967,3000435.788,0,20
713146.4284,3000435.332,0,50
713136.6107,3000434.879,0,100
713126.7385,3000434.482,0,50
713117.0074,3000434.245,0,16.66666667
713107.184,3000434.006,0,12.5
713097.3716,3000433.709,0,14.28571429
713087.3606,3000433.191,0,33.33333333
713077.3003,3000432.659,0,33.33333333
713067.4186,3000432.233,0,20
713057.7449,3000432.295,0,33.33333333
713048.1932,3000432.414,0,50
713038.5902,3000432.452,0,14.28571429
713028.4781,3000431.816,0,11.11111111
713018.3692,3000431.048,0,11.11111111
713008.1621,3000430.282,0,12.5
